id,reviews_per_month,last_review,number_of_reviews
26754694,0.81,2019/05/10,8
26755667,0.25,2018/07/30,3
26755790,2.34,2019/07/07,26
26756045,2.12,2019/07/05,25
26756339,4.32,2019/07/07,52
26756446,5.35,2019/06/10,64
26756546,1.01,2019/05/29,12
26757594,2.4,2019/06/05,27
26757602,4.47,2019/07/07,51
26758154,2.23,2019/06/22,25
26766865,0.53,2018/11/10,6
26768387,1.4,2019/06/03,16
26769087,0.38,2019/02/03,4
26770045,0.43,2019/01/04,3
26770455,0.09,2018/07/23,1
26771228,,,0
26772477,0.17,2018/07/29,2
26773228,0.25,2018/09/03,3
26774025,2.23,2019/06/19,26
26774439,0.2,2019/02/10,1
26774653,0.19,2018/09/14,2
26775087,1.42,2019/05/19,15
26775656,1.63,2019/06/11,17
26776752,3.22,2019/06/21,37
26776816,6.48,2019/06/22,73
26776819,4.84,2019/06/23,54
26777200,5.25,2019/06/20,59
26777328,5.98,2019/06/18,67
26777561,0.57,2019/06/23,6
26777948,2.74,2019/06/20,32
26778845,0.87,2019/05/28,10
26779327,1.81,2019/07/08,15
26779818,0.76,2018/12/05,9
26780175,0.42,2018/12/30,4
26780625,1.61,2019/06/30,19
26780658,0.82,2019/04/23,9
26780660,0.42,2019/04/14,5
26781602,2.12,2019/05/19,6
26782162,3.96,2019/07/01,47
26782911,0.59,2018/12/31,7
26783332,0.92,2019/05/06,11
26783354,0.83,2018/11/05,10
26784218,0.53,2019/04/01,6
26784269,4.18,2019/07/05,49
26784504,0.85,2019/05/19,10
26784754,0.92,2019/05/28,10
26784985,1.42,2019/06/04,17
26785111,0.12,2018/11/09,1
26785149,1.02,2019/06/10,12
26785267,1.35,2019/06/05,16
26786123,0.43,2018/12/02,5
26786737,2.51,2019/06/05,29
26787336,0.33,2018/08/10,4
26787347,,,0
26787899,2.7,2019/06/03,31
26788016,2.38,2019/06/13,27
26788437,1.58,2019/06/25,19
26788754,0.75,2019/03/29,9
26788852,1.21,2019/06/26,14
26788956,0.6,2018/10/21,7
26789136,0.44,2019/03/29,3
26793665,2.86,2019/06/03,32
26794087,1.5,2019/06/25,5
26794121,2.08,2019/06/20,25
26794624,3.06,2019/06/19,35
26796641,2.37,2019/07/07,28
26796818,1.54,2019/05/10,18
26802372,1.3,2018/12/16,15
26802868,,,0
26803556,1.04,2019/07/06,11
26803876,0.32,2019/06/10,2
26805133,0.69,2019/06/09,8
26805201,0.5,2018/11/12,6
26805522,1.83,2019/06/02,20
26805568,0.91,2019/01/01,11
26805586,,,0
26806179,0.78,2019/07/07,9
26807614,0.28,2019/03/24,1
26807636,1.63,2019/06/24,17
26807942,0.65,2019/05/13,4
26808322,3.75,2019/07/01,44
26808582,,,0
26808908,,,0
26809805,0.46,2019/06/05,5
26810428,3.35,2019/06/13,39
26810466,0.17,2019/06/10,2
26810573,,,0
26810815,,,0
26810987,2.79,2019/06/23,32
26811066,,,0
26811414,0.26,2018/08/02,3
26812320,,,0
26812324,1.07,2019/06/30,12
26812606,1.94,2018/12/06,22
26812923,4.37,2019/06/17,52
26813190,0.44,2019/05/03,1
26813610,0.15,2018/12/15,1
26814302,0.33,2019/04/07,3
26814362,0.71,2019/04/25,2
26814599,0.85,2018/11/27,10
26814763,1.74,2019/06/20,13
26815405,0.42,2018/10/26,4
26815416,2.97,2019/07/08,35
26815937,6.2,2019/07/07,74
26816742,2,2019/06/19,2
26816883,2,2019/06/23,23
26817803,2.21,2019/06/26,26
26818747,5.65,2019/06/23,59
26819776,2.27,2019/06/08,26
26828006,0.43,2019/04/15,4
26828964,,,0
26828970,5.55,2019/06/23,59
26832236,0.19,2018/10/09,2
26832286,,,0
26833795,0.26,2019/06/02,2
26833963,3.58,2019/07/06,32
26834353,0.09,2018/08/18,1
26836650,0.52,2019/02/11,6
26837124,0.09,2018/08/20,1
26837669,2.59,2019/06/08,31
26837745,2.75,2019/06/09,33
26837823,2.92,2019/05/29,35
26837834,1.82,2019/07/03,20
26838387,0.28,2019/06/04,3
26839646,4.62,2019/06/17,52
26839660,,,0
26839759,0.17,2019/01/02,2
26840133,1.89,2019/06/04,22
26840646,0.86,2019/04/17,10
26842735,4.78,2019/06/23,55
26843289,4.02,2019/06/29,48
26843443,3,2019/06/23,19
26843473,,,0
26844905,4.17,2019/07/02,48
26845053,2.14,2019/05/07,25
26845312,0.29,2018/10/07,3
26845317,4.31,2019/07/04,49
26845561,3.14,2019/07/01,20
26845781,3.58,2019/07/05,43
26846116,3.1,2019/05/03,37
26846269,2.05,2019/06/05,21
26846867,2.2,2019/06/30,11
26846907,0.1,2018/09/13,1
26847614,0.25,2018/08/25,3
26849955,1.56,2019/05/30,18
26858196,1.83,2019/06/22,22
26858223,1.26,2019/06/13,14
26860883,1.35,2019/06/19,14
26861563,0.09,2018/07/29,1
26861684,2.51,2019/05/26,30
26863858,1.74,2019/06/30,4
26864429,0.36,2019/01/02,3
26865113,0.33,2018/11/13,3
26865972,0.29,2019/03/03,3
26865983,2.17,2019/06/09,24
26866322,1.88,2019/06/15,19
26866483,2.03,2019/06/05,22
26866997,0.52,2018/12/08,6
26867485,1.93,2019/06/10,22
26867888,1.24,2019/02/17,14
26867963,0.26,2018/08/31,3
26868019,,,0
26868493,4.38,2019/07/05,52
26869417,0.68,2018/09/02,8
26869767,4.21,2019/06/29,50
26869803,3.65,2019/06/26,43
26870969,,,0
26871154,,,0
26871208,0.52,2019/06/07,5
26871230,0.87,2019/04/29,10
26871256,2.22,2019/06/30,6
26871281,0.2,2019/02/07,1
26871942,5.2,2019/07/07,61
26872443,0.37,2018/11/05,4
26872960,2.03,2019/05/12,22
26874133,1.27,2019/06/23,15
26874462,2.58,2019/06/21,28
26874714,1.33,2019/06/02,15
26874715,4.91,2019/06/21,53
26874727,0.42,2018/12/29,5
26876289,3.53,2019/06/24,40
26877222,0.46,2019/04/30,3
26877259,12.05,2019/07/07,137
26877276,0.85,2019/03/18,10
26879788,2.79,2019/06/08,33
26884320,3.72,2019/06/06,43
26884369,3.14,2019/06/21,37
26884438,3.15,2019/06/17,33
26884455,2.97,2019/06/23,35
26886071,0.94,2019/03/10,6
26887521,2.09,2019/06/16,23
26889078,4.6,2019/06/24,52
26889817,0.28,2019/01/02,3
26890649,0.17,2018/07/29,2
26891909,,,0
26892245,0.18,2018/08/16,2
26893530,3.66,2019/06/22,43
26893534,0.71,2019/03/22,7
26893966,3.11,2019/05/28,22
26894016,0.36,2019/07/01,4
26894122,1.67,2019/06/25,19
26894548,0.32,2019/05/21,2
26894687,1.01,2018/11/13,12
26895166,0.39,2019/06/22,4
26895277,1.7,2019/05/20,6
26895469,0.49,2019/05/11,4
26895683,2.59,2019/06/01,30
26896131,0.19,2019/04/28,2
26896460,0.61,2018/11/09,7
26896906,1.77,2019/05/15,21
26897453,4.15,2019/06/23,48
26897811,,,0
26897821,1.02,2019/04/23,8
26898028,0.29,2019/07/01,3
26900640,0.29,2019/02/25,3
26904628,2.04,2019/06/16,21
26909099,2.86,2019/07/08,33
26911755,0.28,2019/03/16,3
26914676,0.53,2018/11/25,6
26916664,0.38,2019/01/08,4
26916746,2.29,2019/03/20,26
26916818,2.6,2019/06/14,29
26918753,2.86,2019/07/06,32
26919911,0.93,2019/02/24,11
26920545,5.13,2019/07/05,13
26920890,1.34,2019/04/27,15
26923831,3.11,2019/06/02,34
26923846,0.19,2019/04/22,2
26924532,2.49,2019/06/29,20
26924800,0.19,2019/06/20,2
26924878,0.79,2019/06/03,8
26924882,,,0
26925879,6.19,2019/06/17,26
26925980,2.17,2019/07/05,25
26926704,3.01,2019/06/30,35
26929793,3.31,2019/06/29,28
26933416,,,0
26934153,0.11,2018/09/30,1
26934498,3.54,2019/06/19,41
26935628,,,0
26937970,2.08,2019/06/09,23
26938086,2.14,2019/05/23,24
26939323,2.8,2019/06/23,32
26939557,2.88,2019/06/11,33
26941551,1.01,2019/07/06,12
26942149,0.09,2018/08/11,1
26943028,1.89,2019/06/26,22
26943823,2.41,2019/05/31,28
26945036,1.36,2019/06/22,14
26945421,,,0
26946148,1.53,2019/06/19,18
26946208,0.4,2018/11/04,4
26946697,0.09,2018/08/08,1
26946895,3.01,2019/06/17,34
26946903,,,0
26947049,1.22,2019/01/01,14
26947476,0.32,2019/06/16,2
26947508,,,0
26947531,0.78,2018/10/28,9
26947587,4.81,2019/07/01,55
26947761,,,0
26947883,1.13,2019/01/08,9
26948057,0.1,2018/09/02,1
26948562,0.44,2019/06/23,5
26948645,0.43,2018/08/17,5
26948855,1.02,2019/02/01,12
26949336,,,0
26951069,1.69,2019/06/22,20
26953879,1.02,2019/04/16,7
26954900,0.58,2018/10/14,6
26957225,0.26,2018/10/29,3
26957310,0.26,2019/05/30,3
26957426,0.27,2019/04/22,3
26958190,0.51,2018/08/15,6
26958633,1.34,2019/07/06,15
26960589,1.2,2019/05/06,12
26960958,0.53,2019/03/06,6
26964456,0.18,2018/08/21,2
26978092,0.48,2019/04/21,5
26978101,4.21,2019/06/11,50
26978310,,,0
26978574,0.09,2018/07/28,1
26978889,1.01,2019/05/30,12
26979053,0.1,2018/08/29,1
26980415,1.73,2019/07/01,17
26980448,3.22,2019/07/07,37
26981567,0.58,2019/05/21,6
26982403,0.36,2019/05/16,2
26983183,0.09,2018/08/20,1
26983743,2.71,2019/06/23,31
26984028,,,0
26984054,3.14,2019/06/15,37
26984883,3.5,2019/06/09,41
26985149,0.09,2018/08/27,1
26985201,4.14,2019/06/24,49
26986526,0.7,2018/12/30,8
26987448,0.77,2019/06/16,9
26987854,0.61,2019/06/24,6
26988550,0.69,2019/01/03,8
26988903,0.26,2018/09/21,3
26989176,0.45,2019/03/01,3
26989662,,,0
26989977,0.18,2018/08/29,2
26992139,3.61,2019/06/25,43
26993244,0.81,2019/06/24,9
26993437,0.16,2018/12/31,1
26993454,2.19,2019/06/23,25
26993585,1.28,2019/02/10,15
26994076,2.74,2019/06/21,32
26994354,3.99,2019/06/17,45
26994401,3.31,2019/06/23,38
26995950,5.86,2019/06/18,68
26996347,2.11,2019/04/07,24
26996408,3.79,2019/06/23,40
26996466,,,0
26996673,,,0
27000837,0.19,2019/05/05,2
27001229,0.26,2018/10/02,3
27002075,1.19,2018/10/04,14
27002590,3.26,2019/06/23,38
27002733,2.47,2019/06/19,29
27002850,3.32,2019/06/14,39
27010728,3.3,2019/05/28,38
27010922,,,0
27011736,0.15,2018/12/26,1
27012241,0.67,2019/01/01,7
27014758,0.12,2018/11/10,1
27015441,,,0
27015464,,,0
27016704,0.31,2018/10/05,3
27016768,2.96,2019/06/07,35
27016931,0.55,2019/03/31,6
27017924,2.59,2019/06/19,30
27018851,3.63,2019/06/23,41
27021428,,,0
27022896,0.28,2019/06/23,3
27023152,,,0
27023307,0.97,2019/05/17,9
27024042,3.73,2019/06/20,44
27024787,1.33,2019/07/06,2
27025577,0.43,2019/06/03,3
27026175,0.65,2019/06/23,6
27026461,,,0
27027786,2.09,2019/06/22,3
27028248,,,0
27029402,1.19,2018/08/23,14
27029421,0.55,2019/07/01,6
27029508,1.3,2019/07/01,15
27029894,4.16,2019/07/04,49
27030076,0.69,2019/05/13,8
27030230,2.44,2019/06/30,24
27032162,4.15,2019/06/24,40
27033995,,,0
27034834,0.19,2019/01/02,2
27043685,0.81,2018/11/04,9
27045165,1.82,2019/04/05,19
27046708,2.26,2019/06/23,21
27047594,0.22,2018/11/18,2
27048562,,,0
27051433,1.21,2019/04/08,13
27052657,2.28,2019/05/13,25
27052686,0.54,2019/03/24,6
27053726,0.18,2018/08/18,2
27053984,2.99,2019/07/04,28
27054483,,,0
27054520,3.72,2019/06/30,43
27054761,0.69,2018/10/21,8
27055058,0.47,2019/04/22,5
27055191,8.64,2019/05/29,85
27055213,,,0
27056608,,,0
27057237,0.34,2019/03/20,4
27057790,,,0
27059366,,,0
27059505,0.21,2019/04/30,2
27060026,0.19,2018/08/27,2
27061395,0.43,2019/06/30,5
27061623,1.45,2019/06/01,17
27061785,0.09,2018/07/28,1
27061895,0.54,2019/07/06,6
27062294,0.09,2018/07/30,1
27063173,2.8,2019/05/26,33
27064423,0.09,2018/08/11,1
27065834,0.26,2018/08/31,3
27067463,,,0
27078210,1.8,2019/06/02,18
27078212,1.08,2019/06/23,12
27079267,3.13,2019/06/18,29
27079532,1.48,2019/03/01,17
27079588,1.7,2019/06/18,20
27079735,2.26,2019/06/26,25
27083112,1.88,2019/07/01,21
27083575,1.77,2019/07/04,21
27083945,1.07,2018/12/31,11
27084832,0.88,2019/06/23,8
27085372,,,0
27085643,0.32,2019/05/20,3
27086130,0.66,2019/05/31,5
27086249,,,0
27087566,0.3,2019/04/01,1
27088022,0.8,2019/05/13,9
27088182,0.55,2018/10/15,6
27088254,3.04,2019/06/21,29
27088944,1.33,2018/12/22,15
27089110,0.31,2019/07/05,2
27089135,0.78,2019/05/27,9
27089896,0.73,2019/01/06,8
27090376,1.11,2019/07/01,12
27096053,0.75,2019/05/31,1
27098774,0.84,2019/06/01,4
27100997,1.31,2019/05/20,11
27103785,0.46,2019/01/01,5
27104485,0.39,2019/01/03,4
27104814,2.7,2019/05/26,31
27106745,1.48,2019/06/30,17
27106749,1.53,2019/05/17,17
27107124,2.78,2019/06/10,21
27107511,0.4,2019/07/01,4
27108423,4.05,2019/06/24,47
27110090,0.17,2018/08/11,2
27110361,0.46,2019/05/23,5
27111405,2.87,2019/06/26,32
27111530,0.53,2018/09/29,6
27111588,1.08,2019/06/25,12
27111881,1.24,2019/05/26,12
27112282,0.76,2019/05/27,8
27112835,0.15,2018/12/20,1
27113535,,,0
27113697,0.51,2019/04/30,5
27115251,3.84,2019/05/29,44
27125757,0.93,2018/11/04,10
27125791,0.18,2018/10/07,2
27126270,1.39,2019/07/07,14
27127045,0.09,2018/08/17,1
27127722,3.82,2019/05/27,43
27128039,0.42,2019/01/02,4
27130196,0.19,2018/09/28,2
27131137,0.25,2019/03/09,1
27131151,3.19,2019/06/03,28
27131580,1.83,2019/06/17,21
27131607,3.62,2019/07/04,36
27131829,5.34,2019/07/01,44
27132102,1.63,2019/06/16,19
27132152,2.87,2019/06/25,27
27133123,2.19,2019/05/27,22
27133188,0.19,2018/10/05,2
27133412,0.1,2018/08/29,1
27134625,3.72,2019/06/20,16
27135927,0.82,2019/03/03,9
27136219,0.27,2019/01/06,3
27137095,3.72,2018/12/30,43
27137301,0.47,2019/04/22,5
27137607,0.51,2019/06/12,6
27137651,1.26,2019/06/23,13
27138925,0.46,2019/03/31,5
27138938,1.34,2019/06/29,13
27139072,3.23,2019/07/01,36
27139625,0.81,2019/01/28,8
27139685,4,2019/07/02,44
27139915,1.88,2019/06/09,20
27140232,4.78,2019/07/02,11
27140359,,,0
27140472,,,0
27140547,0.18,2019/01/01,2
27140578,0.28,2018/10/05,3
27140780,0.37,2018/09/28,4
27141013,3.26,2019/07/07,36
27141191,,,0
27142225,0.55,2019/05/27,6
27143808,1.71,2018/12/03,19
27149449,,,0
27149630,,,0
27150644,,,0
27154602,3.69,2019/06/29,41
27156129,,,0
27156174,,,0
27157649,0.63,2019/05/30,3
27159331,1.04,2019/06/02,11
27159664,0.18,2019/01/01,2
27160398,2.41,2019/06/12,27
27160493,3,2019/07/02,5
27160938,0.17,2018/08/27,2
27161183,2.34,2019/06/17,17
27161388,0.09,2018/08/15,1
27161807,0.23,2018/12/23,2
27162696,0.91,2019/06/30,10
27163003,0.48,2019/05/22,5
27164116,1.42,2019/06/14,16
27164169,0.16,2019/01/02,1
27165248,2.29,2019/07/07,11
27165702,4.82,2019/07/01,54
27166808,2.39,2019/06/07,27
27166904,0.27,2019/03/18,1
27167258,1,2019/06/14,1
27168097,0.09,2018/07/29,1
27169644,4.11,2019/06/24,44
27169890,2.06,2019/06/20,24
27172827,0.96,2018/11/26,11
27173512,0.2,2018/09/16,2
27173844,0.17,2018/08/31,2
27185508,0.57,2019/07/07,6
27186509,0.55,2019/06/30,6
27188155,1.72,2019/06/25,16
27189113,1.54,2019/07/01,17
27190005,1.67,2019/04/10,19
27190713,,,0
27191921,0.31,2019/04/05,1
27192502,2.5,2019/06/18,26
27194554,5.67,2019/07/07,58
27195039,2.43,2019/06/09,28
27195515,2.71,2019/05/24,30
27195566,2.06,2019/05/27,22
27195600,2.09,2019/06/13,21
27195692,,,0
27196488,0.09,2018/08/24,1
27196874,0.27,2019/05/24,2
27197193,1.25,2019/01/25,14
27199508,0.45,2019/06/27,5
27200105,0.09,2018/08/12,1
27201242,2.96,2019/06/08,21
27201257,0.11,2018/10/18,1
27201468,0.86,2019/04/26,10
27201540,0.48,2018/11/15,5
27202604,0.14,2018/12/04,1
27202749,1.21,2019/06/27,10
27202986,0.09,2018/08/14,1
27203333,0.09,2018/07/29,1
27203347,0.13,2018/11/19,1
27203413,3.8,2019/06/21,42
27203779,0.12,2018/11/04,1
27203985,0.43,2019/05/01,1
27204768,1.74,2019/06/30,20
27205234,1.19,2019/01/04,12
27205506,2.58,2019/07/06,29
27211525,2.26,2019/07/05,25
27214615,,,0
27215273,,,0
27215478,,,0
27215807,,,0
27216072,,,0
27216202,,,0
27216361,0.61,2019/06/01,6
27216826,,,0
27217390,,,0
27217551,,,0
27217759,,,0
27217819,2.47,2019/07/01,27
27220502,0.41,2019/04/26,1
27221468,1.9,2019/06/10,20
27222175,,,0
27222424,4.08,2019/06/30,42
27225028,4.21,2019/07/02,48
27225540,2.04,2019/06/15,21
27225628,0.1,2018/08/31,1
27225643,0.61,2019/06/29,7
27225719,4.18,2019/06/27,47
27225784,0.55,2018/10/28,5
27225888,,,0
27226871,2.52,2019/06/14,25
27227103,0.69,2019/05/31,7
27227269,0.11,2018/10/09,1
27227358,1.65,2019/06/24,17
27227655,1.6,2019/06/04,18
27227840,3.73,2019/07/07,42
27229363,1.41,2019/06/09,16
27230758,1.07,2019/07/05,12
27234677,0.31,2019/02/09,2
27235064,3.34,2019/06/30,38
27235864,1.04,2019/05/21,12
27236170,6.13,2019/06/24,65
27237325,4.68,2019/07/05,53
27237510,1.21,2019/05/19,8
27237511,0.5,2019/03/03,3
27237512,0.3,2019/03/31,1
27237516,0.82,2019/05/19,4
27237526,0.48,2019/04/29,5
27237539,0.46,2019/05/20,3
27237549,1.18,2019/06/16,8
27237563,2.45,2019/06/11,19
27237570,0.74,2019/05/31,5
27237572,0.42,2019/05/20,2
27237577,0.21,2019/02/17,1
27237578,1.02,2019/06/02,8
27237583,0.21,2019/02/18,1
27237586,,,0
27237591,0.36,2019/05/28,4
27237604,0.4,2019/06/07,2
27237606,1.17,2019/05/27,5
27237609,1.09,2019/02/24,9
27237610,1.27,2019/05/31,7
27237623,0.33,2018/12/12,3
27237625,0.44,2019/06/10,3
27237631,0.71,2019/05/23,2
27238918,3.38,2019/07/04,39
27241336,1.13,2019/05/27,13
27244093,2.54,2019/06/30,29
27246155,2.61,2019/06/30,28
27248443,3.66,2019/07/07,41
27248487,0.27,2018/09/03,3
27249535,2.22,2019/06/21,24
27250227,0.3,2019/06/14,3
27250336,2.83,2019/07/05,32
27250504,2.34,2019/06/30,27
27250960,1.48,2019/06/09,14
27251398,,,0
27252114,,,0
27252615,,,0
27252798,0.27,2018/08/27,3
27254736,,,0
27255101,1.9,2019/02/17,22
27255632,0.71,2019/05/21,8
27255936,0.26,2018/08/05,3
27256404,2.37,2019/07/01,25
27257149,1.61,2019/05/21,18
27257929,2.18,2019/07/01,23
27257936,1.53,2019/06/02,17
27259887,1.94,2019/07/07,22
27260962,0.81,2018/10/15,9
27260995,0.79,2019/06/03,5
27261168,3.37,2019/06/28,35
27262079,3.91,2019/06/30,44
27262712,0.37,2019/03/30,4
27263672,0.44,2019/02/24,2
27264907,0.36,2019/01/02,4
27264926,,,0
27274799,,,0
27277107,0.97,2019/07/06,9
27277569,,,0
27277843,0.29,2018/10/14,3
27278017,,,0
27279139,0.63,2018/10/05,7
27279410,6.22,2019/05/31,69
27279645,5.71,2019/06/23,63
27279953,7.34,2019/06/21,82
27279982,,,0
27280189,6.99,2019/06/24,79
27281341,,,0
27281452,2.29,2019/06/12,25
27281620,2,2019/06/30,2
27281794,,,0
27282297,,,0
27282364,1.95,2019/06/13,21
27282824,1.24,2019/05/20,14
27283564,,,0
27284500,0.14,2018/12/14,1
27284564,0.71,2019/05/29,1
27284611,0.14,2018/11/30,1
27284901,0.54,2019/05/15,1
27285058,0.77,2019/06/01,1
27285234,,,0
27285454,0.36,2019/01/02,4
27287076,0.53,2018/08/27,6
27287158,1.86,2019/06/23,21
27287501,0.46,2018/12/26,5
27290648,1.66,2019/01/09,18
27291497,2.96,2019/06/08,28
27291757,2.52,2019/07/05,28
27292217,,,0
27292944,0.66,2019/05/17,7
27293665,0.17,2019/01/13,1
27295164,2.17,2019/06/29,25
27295492,3.36,2019/06/27,38
27296173,0.75,2019/07/01,7
27296868,,,0
27297152,,,0
27298901,,,0
27299174,,,0
27301019,,,0
27301638,0.09,2018/08/25,1
27301758,0.09,2018/08/13,1
27301897,0.31,2018/11/25,3
27302499,1.94,2019/06/23,20
27303282,0.7,2019/04/28,8
27304339,2.43,2019/06/18,25
27304971,,,0
27308088,,,0
27308432,3.82,2019/07/05,42
27309080,1.65,2019/06/11,18
27312214,0.1,2018/09/18,1
27312914,2.87,2019/07/07,33
27312987,7.7,2019/06/30,86
27313587,0.18,2018/08/20,2
27314038,0.16,2019/01/01,1
27314650,2.66,2019/07/07,30
27315942,2.43,2019/06/26,25
27316669,,,0
27322746,,,0
27326744,2.33,2019/06/29,22
27328415,0.18,2019/06/02,2
27329048,0.45,2019/04/14,2
27329585,7.18,2019/06/24,79
27332332,2.89,2019/06/26,32
27332770,0.53,2019/03/31,6
27333008,1,2019/06/20,1
27333579,0.56,2019/05/24,4
27334148,0.44,2018/12/15,4
27334857,0.3,2018/10/11,3
27336179,0.77,2019/01/02,8
27336613,1.24,2019/06/30,14
27336782,1.46,2019/06/23,16
27336802,3.79,2019/06/29,40
27336951,2.48,2019/06/20,24
27337223,0.5,2019/02/14,5
27337409,,,0
27337533,0.27,2019/04/02,3
27338033,2.97,2019/06/25,32
27338569,1.86,2019/06/25,18
27341015,,,0
27341122,,,0
27343189,3.13,2019/07/01,35
27351337,3.27,2019/07/01,24
27351442,1.49,2019/06/30,15
27356337,2.04,2019/06/16,23
27356543,,,0
27357537,0.38,2018/12/10,4
27357619,2.45,2019/06/30,27
27358688,5.2,2019/07/05,52
27359314,2.77,2019/06/11,30
27359346,1.65,2019/06/04,18
27359696,1.42,2019/06/23,16
27359897,2.11,2019/06/29,24
27360252,3.42,2019/07/02,39
27360936,1.09,2019/07/06,12
27361321,3.31,2019/06/03,37
27361471,2.45,2019/06/23,27
27361805,0.18,2018/08/27,2
27362309,,,0
27362417,,,0
27362458,3.52,2019/06/23,38
27363157,,,0
27363172,0.25,2019/01/02,2
27363454,,,0
27364187,0.39,2018/10/15,4
27364236,0.32,2019/01/01,3
27364319,0.64,2019/05/24,7
27365033,0.12,2018/11/04,1
27365650,2.09,2019/07/02,23
27365908,2.2,2019/06/28,23
27366041,1.26,2019/05/01,14
27366228,5.06,2019/06/10,57
27366401,2.18,2019/07/07,22
27366783,1.62,2019/05/31,18
27367243,,,0
27367939,,,0
27368144,,,0
27368472,,,0
27368543,,,0
27368907,0.37,2019/03/09,3
27368990,,,0
27369200,0.29,2019/04/16,2
27369583,,,0
27369599,0.74,2019/05/15,5
27369713,3.76,2019/07/07,38
27370912,,,0
27372891,1.09,2019/05/26,12
27373231,0.62,2019/06/16,7
27373536,1,2019/06/09,1
27373599,,,0
27374183,1.69,2019/06/22,19
27375052,2.57,2019/06/25,27
27375467,4.17,2019/06/16,41
27380062,0.18,2018/12/30,2
27382741,0.1,2018/09/11,1
27384075,0.2,2018/09/09,2
27384626,,,0
27385411,,,0
27385494,,,0
27385914,,,0
27385966,,,0
27386339,,,0
27386991,,,0
27387238,,,0
27387265,,,0
27387286,1.08,2019/07/01,12
27387520,,,0
27388568,1.08,2019/07/02,12
27389045,,,0
27389647,0.61,2018/08/31,7
27389714,,,0
27389854,0.55,2019/06/25,6
27389930,,,0
27390188,,,0
27390867,,,0
27391028,,,0
27391206,,,0
27392814,,,0
27393400,,,0
27393606,1.36,2018/10/03,15
27393765,2.85,2019/06/17,32
27394468,0.91,2019/06/15,10
27394897,2.22,2019/06/18,24
27395171,2.69,2019/06/21,30
27397256,0.37,2018/09/28,4
27398613,0.28,2018/08/23,3
27398782,2.53,2019/07/07,25
27398972,,,0
27401585,0.22,2019/01/01,2
27402244,0.97,2018/11/25,10
27402384,3.45,2019/06/25,39
27403622,0.36,2018/09/21,4
27405246,,,0
27405333,0.09,2018/08/05,1
27405874,0.09,2018/08/26,1
27406282,0.09,2018/08/01,1
27406558,0.77,2019/03/24,6
27407257,2.88,2019/06/18,30
27407457,1,2019/07/01,1
27407852,1.59,2019/02/10,18
27407863,4.48,2019/07/05,10
27408243,0.75,2019/05/25,8
27409329,3.4,2019/06/25,38
27414303,1.16,2019/06/26,12
27416658,,,0
27417822,,,0
27420805,0.32,2019/04/21,2
27422570,0.79,2019/05/06,2
27422684,1.07,2019/06/12,12
27423688,0.2,2019/03/29,2
27424575,0.9,2019/04/22,10
27424610,4.19,2019/07/03,46
27425011,,,0
27425265,3.45,2019/07/07,39
27425371,0.28,2018/09/01,3
27425828,,,0
27426650,4.26,2019/07/04,47
27426767,1.23,2019/06/23,13
27426797,0.24,2018/12/29,2
27427289,0.65,2019/05/09,2
27427898,1.17,2019/06/26,11
27428046,3.12,2019/07/02,34
